Property Name,Pilot_Batch,Listing_ID,Building_Key,Property_Address,Room_Number,Property_Name,Listing_Name,ICS_URL,Listing_Status,Unit_Mode,Notes,Booking_Property_ID,Booking_Room_Type_ID,Booking_Room_Type_Name,Booking_Room_Key,Booking_Enabled,Booking_Notes
USC - Ali 1213/1215 W 24th St,Pilot1,AIR453,B1213H_W24TH,1213 1/2 W 24th St,Rm 1,1213 1/2 W 24th St - Rm 1,,,,LongTerm,,,,,,,
USC - Ali 1213/1215 W 24th St,Pilot1,AIR454,B1213H_W24TH,1213 1/2 W 24th St,Rm 2,1213 1/2 W 24th St - Rm 2,,,,LongTerm,,,,,,,
USC - Ali 1213/1215 W 24th St,Pilot1,AIR455,B1213H_W24TH,1213 1/2 W 24th St,Rm 3,1213 1/2 W 24th St - Rm 3,Private bed & Bath – Peaceful & Cozy Stay,https://www.airbnb.com/calendar/ical/1478979570241922435.ics?t=2a9c1336c7224075afcbf2063e7a90be,Active,Airbnb,,,,,,,
USC - Ali 1213/1215 W 24th St,Pilot1,AIR456,B1213H_W24TH,1213 1/2 W 24th St,Rm 4,1213 1/2 W 24th St - Rm 4,Private bed & Bath – In a Lovely 4 Beds Unit,https://www.airbnb.com/calendar/ical/1478982530822719608.ics?t=4f1bc27fd556496cac382ca75df07ec5,Active,Airbnb,,,,,,,
USC - TL 1224/1226 W 37th Pl,Pilot1,AIR439,B1224H_W37TH_PL,1224 1/2 W 37th Pl,Rm 201,1224 1/2 W 37th Pl - Rm 201,Lovely Gym|Private Bed & Bath|Mins Walk to USC,https://www.airbnb.com/calendar/ical/1634490948563023886.ics?t=ff424fa272c54a5aa504a5a7a483fb0b,Active,Airbnb,Unlisted,,,,,,
USC - TL 1224/1226 W 37th Pl,Pilot1,AIR440,B1224H_W37TH_PL,1224 1/2 W 37th Pl,Rm 202,1224 1/2 W 37th Pl - Rm 202,,,,LongTerm,,,,,,,
USC - TL 1224/1226 W 37th Pl,Pilot1,AIR441,B1224H_W37TH_PL,1224 1/2 W 37th Pl,Rm 203,1224 1/2 W 37th Pl - Rm 203,Private Bed & Bath – Cozy Stay Student Home USC,https://www.airbnb.com/calendar/ical/1594699200558491615.ics?t=dc7a47f6028648ceb1eaf6599bb2e05c,Active,Airbnb,,,,,,,
USC - TL 1224/1226 W 37th Pl,Pilot1,AIR442,B1224H_W37TH_PL,1224 1/2 W 37th Pl,Rm 301,1224 1/2 W 37th Pl - Rm 301,Private Bed & Bath – Cozy Stay Student Home USC301,https://www.airbnb.com/calendar/ical/1594578582431768778.ics?t=82490e296b5a4f8580000761ff1d7ad1,Active,Airbnb,,,,,,,
USC - TL 1224/1226 W 37th Pl,Pilot1,AIR443,B1224H_W37TH_PL,1224 1/2 W 37th Pl,Rm 302,1224 1/2 W 37th Pl - Rm 302,Cali Sunset View | Private Bed & bath @ USC,https://www.airbnb.com/calendar/ical/1635788870223272712.ics?t=7ae78ebebb654adbbdd070935584bc7c,Active,Airbnb,,,,,,,
USC - TL 1224/1226 W 37th Pl,Pilot1,AIR444,B1224H_W37TH_PL,1224 1/2 W 37th Pl,Rm 303,1224 1/2 W 37th Pl - Rm 303,Private Bed & Bath – Cozy Stay Student Home USC,https://www.airbnb.com/calendar/ical/1594718706293664227.ics?t=099eee52a971446aa61e8fd716f750f0,Active,Airbnb,,,,,,,
USC - TL 1224/1226 W 37th Pl,Pilot1,AIR445,B1224H_W37TH_PL,1224 1/2 W 37th Pl,Rm 401,1224 1/2 W 37th Pl - Rm 401,Top Fl | Private Bed & bath W/Gym | Mins to USC 1,https://www.airbnb.com/calendar/ical/1638006414710362121.ics?t=d37c7a1463d044168ac522cc4ed451b8,Active,Airbnb,,,,,,,
USC - TL 1224/1226 W 37th Pl,Pilot1,AIR446,B1224H_W37TH_PL,1224 1/2 W 37th Pl,Rm 402,1224 1/2 W 37th Pl - Rm 402,Private Bed & Bath – Cozy Stay Student Home USC,https://www.airbnb.com/calendar/ical/1594733522706098661.ics?t=0bc5af609d904a4b95d3f1eeb6a7c1ad,Active,Airbnb,,,,,,,
USC - TL 1224/1226 W 37th Pl,Pilot1,AIR447,B1224H_W37TH_PL,1224 1/2 W 37th Pl,Rm 403,1224 1/2 W 37th Pl - Rm 403,Top FL W/Gym Private Bed & Bath – Student Home USC,https://www.airbnb.com/calendar/ical/1594737491548433983.ics?t=cdf4c79b133047ac84e486b73ee6d8c6,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR448,B1329Q_W36TH,1329 1/4 W 36th St,Whole Unit,1329 1/4 W 36th St - Whole Unit,3 Bedroom Unit Near USC,https://www.airbnb.com/calendar/ical/1430659174516316322.ics?t=7ce7d90fba724663825c85c335bafbf7,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR182,B1329_W36TH,1329 W 36th St,Rm 201,1329 W 36th St - Rm 201,Private room & private bath! Co-Living Near USC,https://www.airbnb.com/calendar/ical/1421301033592703981.ics?t=b3c8c927163744f78a984174b8929b3f,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR183,B1329_W36TH,1329 W 36th St,Rm 301,1329 W 36th St - Rm 301,Private room & bath! Walk to USC,https://www.airbnb.com/calendar/ical/1421283203083486415.ics?t=aa55cb1e845143adaa8825d3759812ec,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR184,B1329_W36TH,1329 W 36th St,Rm 302,1329 W 36th St - Rm 302,Private room with private bath! Co-Living Near USC,https://www.airbnb.com/calendar/ical/1603938649767211045.ics?t=fb12ba1899cb444089f670fa93491ff3,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR185,B1329_W36TH,1329 W 36th St,Rm 303,1329 W 36th St - Rm 303,Private room with private bath! Co-Living Near USC,https://www.airbnb.com/calendar/ical/1603948814935457569.ics?t=d8c0729343f74c16a045f94e237120bf,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR186,B1329_W36TH,1329 W 36th St,Rm 304,1329 W 36th St - Rm 304,Private Bed and Bath! Co-Living Near USC,https://www.airbnb.com/calendar/ical/1420503176202295504.ics?t=1b1c65fe87d54db89ef7f21566c5d3e4,Inactive,LongTerm,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR187,B1329_W36TH,1329 W 36th St,Rm 401,1329 W 36th St - Rm 401,,,,LongTerm,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR188,B1329_W36TH,1329 W 36th St,Rm 402,1329 W 36th St - Rm 402,Private room with private bath! Co-Living Near USC,https://www.airbnb.com/calendar/ical/1608273268130827968.ics?t=75b868cd6e474053974aeae64bfa8cd4,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR189,B1329_W36TH,1329 W 36th St,Rm 403,1329 W 36th St - Rm 403,,,,LongTerm,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR190,B1329_W36TH,1329 W 36th St,Rm 404,1329 W 36th St - Rm 404,,,,LongTerm,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR191,B1331_W36TH,1331 W 36th St,Rm 201,1331 W 36th St - Rm 201,Private Bed & Bath | Summer Stay | Co-living,https://www.airbnb.com/calendar/ical/1428552089953926344.ics?t=370724162033444fb1eb8d312c254183,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR192,B1331_W36TH,1331 W 36th St,Rm 301,1331 W 36th St - Rm 301,Private Bed & Bath | Summer Stay | Co-living,https://www.airbnb.com/calendar/ical/1430737972206053934.ics?t=66fa3286048540968fbf5e64df21e7c1,Inactive,LongTerm,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR193,B1331_W36TH,1331 W 36th St,Rm 302,1331 W 36th St - Rm 302,Private Bed & bath – Peaceful & Cozy Stay Home USC,https://www.airbnb.com/calendar/ical/1608289157684437929.ics?t=17500ec27df74109ac467c12ee46b0e4,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR194,B1331_W36TH,1331 W 36th St,Rm 303,1331 W 36th St - Rm 303,Private Bed & bath – Peaceful & Cozy Stay Home,https://www.airbnb.com/calendar/ical/1608304690611521047.ics?t=7f4531dcc76f40f38f1f0089f28a3759,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR195,B1331_W36TH,1331 W 36th St,Rm 304,1331 W 36th St - Rm 304,Private Bed & Bath | Summer Stay | Co-living,https://www.airbnb.com/calendar/ical/1428587069188112220.ics?t=edd92e44064b42a0a2da458d9fc85172,Inactive,LongTerm,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR196,B1331_W36TH,1331 W 36th St,Rm 401,1331 W 36th St - Rm 401,Private Bed & Bath | Summer Stay | Co-living,https://www.airbnb.com/calendar/ical/1430732469928159150.ics?t=a0d823eedc70459c98e04f00961e3482,Inactive,LongTerm,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR197,B1331_W36TH,1331 W 36th St,Rm 402,1331 W 36th St - Rm 402,TOP FL Private Bed & bath – Peaceful & Cozy Stay,https://www.airbnb.com/calendar/ical/1608295607537322051.ics?t=4696fca2f1484c919dd7615927803450,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR198,B1331_W36TH,1331 W 36th St,Rm 403,1331 W 36th St - Rm 403,Top FL| Private Bed & bath Cozy Stay Home USC,https://www.airbnb.com/calendar/ical/1608292162549552669.ics?t=dd41e6727c254f34b1cef0b268304fcc,Active,Airbnb,,,,,,,
USC - TL 1329 W 36th Street,Pilot1,AIR199,B1331_W36TH,1331 W 36th St,Rm 404,1331 W 36th St - Rm 404,Private Bed & Bath | Summer Stay | Co-living,https://www.airbnb.com/calendar/ical/1428589716144823973.ics?t=23923ffaad1749f9a1d79a977ef81ce1,Inactive,LongTerm,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR457,B1351_W37TH,1351 W 37th St,Rm 1,1351 W 37th St - Rm 1,Private Master Suite – Peaceful & Cozy Stay,https://www.airbnb.com/calendar/ical/1463138589944711297.ics?t=b5cb3a1e4d264b229d81cb422d6ca2b9,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR458,B1351_W37TH,1351 W 37th St,Rm 2,1351 W 37th St - Rm 2,Corner View Peaceful Stay | Private Master Suite2,https://www.airbnb.com/calendar/ical/1463174488691207433.ics?t=c2fae483b59a4eb4ad3086933554b453,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR459,B1351_W37TH,1351 W 37th St,Rm 3,1351 W 37th St - Rm 3,Double-Bed Private room with bath – Peaceful Stay,https://www.airbnb.com/calendar/ical/1463178694204632956.ics?t=339e4db741654e19a0debc51954b9a1e,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR460,B1351_W37TH,1351 W 37th St,Rm 4,1351 W 37th St - Rm 4,Private Master Suite – Peaceful & Cozy Stay,https://www.airbnb.com/calendar/ical/1463199502469722097.ics?t=3a5811533f534b02b1dfbc44e78a0597,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR461,B1351_W37TH,1351 W 37th St,Rm 5,1351 W 37th St - Rm 5,Private Master Suite – Peaceful & Cozy Stay,https://www.airbnb.com/calendar/ical/1463211793129920139.ics?t=7a4d2099aac04788a0f4c6837cc9a0f2,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR462,B1351_W37TH,1351 W 37th St,Rm 6,1351 W 37th St - Rm 6,Private Bed &bath! Co-Living Near USC,https://www.airbnb.com/calendar/ical/1364654243889066000.ics?t=7bed211e26ab4686b69b61a22dfb7932,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR463,B1351_W37TH,1351 W 37th St,Rm 7,1351 W 37th St - Rm 7,,,,LongTerm,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR464,B1351_W37TH,1351 W 37th St,Rm 8,1351 W 37th St - Rm 8,Private Master Suite8 – Peaceful & Cozy Stay,https://www.airbnb.com/calendar/ical/1463246635004163379.ics?t=3410f88958034bff9677d7ade5bce623,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR465,B1351_W37TH,1351 W 37th St,Rm 9,1351 W 37th St - Rm 9,Top Floor Private Master Room – Peaceful Stay,https://www.airbnb.com/calendar/ical/1463228976853217264.ics?t=30320f1c2ebe491189b54ed4b71ae17c,Inactive,Airbnb,Lease,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR430,B1353H_W37TH,1353 1/2 W 37th St,Rm 1,1353 1/2 W 37th St - Rm 1,Private Bed & Bath – Cozy Stay Student Home USC,https://www.airbnb.com/calendar/ical/1598265863052137911.ics?t=55534d26213643c7805d1d34e07f2e25,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR431,B1353H_W37TH,1353 1/2 W 37th St,Rm 2,1353 1/2 W 37th St - Rm 2,Private Bed & Bath & Balcony – Student Cozy Stay,https://www.airbnb.com/calendar/ical/1598273470860674342.ics?t=0c03ecc4185c44b4b8e8627000871815,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR432,B1353H_W37TH,1353 1/2 W 37th St,Rm 3,1353 1/2 W 37th St - Rm 3,USC Safe Zone |Corner View| Private Bed & Bath,https://www.airbnb.com/calendar/ical/1598278112144155428.ics?t=63d315a9276d4768a7c998de857d63c8,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR433,B1353H_W37TH,1353 1/2 W 37th St,Rm 4,1353 1/2 W 37th St - Rm 4,Private Bed & Bath – Cozy Stay Student Home USC,https://www.airbnb.com/calendar/ical/1598282296243693811.ics?t=06186c7e9dab45f8ab5331c22a2809b9,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR434,B1353H_W37TH,1353 1/2 W 37th St,Rm 5,1353 1/2 W 37th St - Rm 5,Private Bed & Bath – Cozy Stay Student Home USC,https://www.airbnb.com/calendar/ical/1598315980508129698.ics?t=91e274d90eab4d45bd77b9f2fab81219,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR435,B1353H_W37TH,1353 1/2 W 37th St,Rm 6,1353 1/2 W 37th St - Rm 6,,,,LongTerm,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR436,B1353H_W37TH,1353 1/2 W 37th St,Rm 7,1353 1/2 W 37th St - Rm 7,Top FL| Private Bed & Bath | USC DPS Safe Zone,https://www.airbnb.com/calendar/ical/1598319468142342054.ics?t=c76a4009256b42f5915ff0c3c84ad6de,Active,Airbnb,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR437,B1353H_W37TH,1353 1/2 W 37th St,Rm 8,1353 1/2 W 37th St - Rm 8,,,,LongTerm,,,,,,,
USC - TL 1351/1353 W 37th St,Pilot1,AIR438,B1353H_W37TH,1353 1/2 W 37th St,Rm 9,1353 1/2 W 37th St - Rm 9,Private Bed & Bath – Cozy Stay Student Home USC,https://www.airbnb.com/calendar/ical/1600306135811328794.ics?t=cee38845884f42f39fe9d39ab620b793,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR113,B1360_W35TH,1360 W 35th St,Rm 101,1360 W 35th St - Rm 101,Private Bed – Peaceful & Cozy Stay Student Home,https://www.airbnb.com/calendar/ical/1607761033694205655.ics?t=bc7a27f96000466586bf0515cde36080,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR114,B1360_W35TH,1360 W 35th St,Rm 102,1360 W 35th St - Rm 102,Private Bed – Peaceful & Cozy Stay Student Home,https://www.airbnb.com/calendar/ical/1607768929613546849.ics?t=850198dd8b854583ab00857a0138526f,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR115,B1360_W35TH,1360 W 35th St,Rm 103,1360 W 35th St - Rm 103,,,,LongTerm,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR116,B1360_W35TH,1360 W 35th St,Rm 104,1360 W 35th St - Rm 104,Private Bed – Peaceful & Cozy Stay Student Home,https://www.airbnb.com/calendar/ical/1617965209312751643.ics?t=748039d69c164c4e96efdc1048b02d70,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR117,B1360_W35TH,1360 W 35th St,Rm 201,1360 W 35th St - Rm 201,,,,LongTerm,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR118,B1360_W35TH,1360 W 35th St,Rm 202,1360 W 35th St - Rm 202,,,,LongTerm,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR119,B1360_W35TH,1360 W 35th St,Rm 203,1360 W 35th St - Rm 203,,,,LongTerm,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR120,B1360_W35TH,1360 W 35th St,Rm 204,1360 W 35th St - Rm 204,Private Bed – Peaceful & Cozy Stay Student Home,https://www.airbnb.com/calendar/ical/1607783579747769114.ics?t=5f226d3db85243f68a84a1ce030e961c,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR121,B1360_W35TH,1360 W 35th St,Rm 205,1360 W 35th St - Rm 205,Private Bed & bath – Peaceful & Cozy Stay Home USC,https://www.airbnb.com/calendar/ical/1607787756136710456.ics?t=d5209ed8f91a432b9de75e3800004c7a,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR122,B1360_W35TH,1360 W 35th St,Rm 206,1360 W 35th St - Rm 206,Private Bed & bath – Peaceful & Cozy Stay Home USC,https://www.airbnb.com/calendar/ical/1607804303839876687.ics?t=2fe2d559a1be4ea78b00cb83903827ad,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR123,B1360_W35TH,1360 W 35th St,Rm 301,1360 W 35th St - Rm 301,,,,LongTerm,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR124,B1360_W35TH,1360 W 35th St,Rm 302,1360 W 35th St - Rm 302,Corner View| Private Bed | USC Safe Zone,https://www.airbnb.com/calendar/ical/1669848405070265967.ics?t=4b7d3c0ee1a7423fbbbe164734b174bb,,LongTerm,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR125,B1360_W35TH,1360 W 35th St,Rm 303,1360 W 35th St - Rm 303,,,,LongTerm,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR126,B1360_W35TH,1360 W 35th St,Rm 304,1360 W 35th St - Rm 304,,,,LongTerm,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR127,B1360_W35TH,1360 W 35th St,Rm 305,1360 W 35th St - Rm 305,Private Bed & bath! Near USC In DPS,https://www.airbnb.com/calendar/ical/1640907485550156191.ics?t=78ce08dec1934e7ab207754acf98d027,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR128,B1360_W35TH,1360 W 35th St,Rm 306,1360 W 35th St - Rm 306,,,,LongTerm,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR129,B1360_W35TH,1360 W 35th St,Rm 401,1360 W 35th St - Rm 401,Top FL | Private Bed – Peaceful Student Home,https://www.airbnb.com/calendar/ical/1607810862362546851.ics?t=b14de582431a45dda2fa48e91756c5be,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR130,B1360_W35TH,1360 W 35th St,Rm 402,1360 W 35th St - Rm 402,Private Bed – Peaceful & Cozy Stay Student Home,https://www.airbnb.com/calendar/ical/1607813348110385469.ics?t=a8d5c0e44a7b46f1a0753a267b3baf1d,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR131,B1360_W35TH,1360 W 35th St,Rm 403,1360 W 35th St - Rm 403,,,,LongTerm,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR132,B1360_W35TH,1360 W 35th St,Rm 404,1360 W 35th St - Rm 404,Private Bed – Peaceful & Cozy Stay Student Home,https://www.airbnb.com/calendar/ical/1607821508593606118.ics?t=cc4ffbeb6902456587ce38a422cf4f07,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR133,B1360_W35TH,1360 W 35th St,Rm 405,1360 W 35th St - Rm 405,Private Bed & bath – Peaceful & Cozy Stay Home USC,https://www.airbnb.com/calendar/ical/1607827726291570379.ics?t=ea9cda9cb2104219b7bbcc31f24c0026,Active,Airbnb,,,,,,,
USC - TL 1360 W 35th St,Pilot1,AIR134,B1360_W35TH,1360 W 35th St,Rm 406,1360 W 35th St - Rm 406,,,,LongTerm,,,,,,,
